PUBLICATION_FORMAT,YEAR,MONTH,SALES_RANK,TITLE,ISSUE,PRICE,PUBLISHER,EST_SALESCOMIC,2009,JANUARY,1,Amazing Spider-Man,583,3.99,Marvel,352847
COMIC,2009,JANUARY,291,Betty & Veronica Spectacular,87,2.25,Archie,1867
COMIC,2009,JANUARY,292,"Betty & Veronica DoubleDigest",167,3.69,Archie,1852
COMIC,2009,JANUARY,293,Cartoon Network Action Pack,33,2.5,DC,1838
COMIC,2009,JANUARY,294,I Hate Gallant Girl,3,3.5,Image,1838
COMIC,2009,JANUARY,295,New Avengers,48,2.99,Marvel,1779
COMIC,2009,JANUARY,296,Archie & Friends,127,2.25,Archie,1758
COMIC,2009,JANUARY,297,Dreamland Chronicles Idw,7,3.99,IDW,1714
COMIC,2009,JANUARY,298,War Machine,1,2.99,Marvel,1634
COMIC,2009,JANUARY,299,Kick Ass,5,2.99,Marvel,1612
COMIC,2009,JANUARY,300,Batman,683,2.99,DC,1612
TPB,2009,JANUARY,1,Walking Dead Vol. 9 Here We Remain,NEW,14.99,Image,14309
TPB,2009,JANUARY,2,Watchmen,4/2005,19.99,DC,9958
TPB,2009,JANUARY,3,Secret Invasion,NEW,29.99,Marvel,9428
TPB,2009,JANUARY,4,"Ultimate Spider Man Vol. 21 War ofthe Symbiotes",NEW,15.99,Marvel,5244
TPB,2009,JANUARY,5,Justice Vol. 3,NEW,14.99,DC,4569
TPB,2009,JANUARY,6,"House Of Mystery Vol. 1 Room AndBoredom",NEW,9.99,DC,4009
TPB,2009,JANUARY,7,"Star Wars Vector Vol. 1 Chapters 1& 2",NEW,17.95,Dark Horse,3966
TPB,2009,JANUARY,8,Batman Man Who Laughs,NEW,14.99,DC,3915
TPB,2009,JANUARY,9,Joker HC,10/2008,19.99,DC,3799
TPB,2009,JANUARY,10,Criminal Vol. 4 Bad Night,NEW,14.99,Marvel,3690
TPB,2009,JANUARY,11,Berserk Vol. 27,NEW,13.95,Dark Horse,3399
TPB,2009,JANUARY,12,Rasl Vol. 1 Drift,NEW,13.0,Cartoon,3370
TPB,2009,JANUARY,13,Secret Invasion Fantastic Four,NEW,16.99,Marvel,3283
TPB,2009,JANUARY,14,Secret Invasion Home Invasion,NEW,14.99,Marvel,3283
TPB,2009,JANUARY,15,Secret Invasion War Machine,NEW,12.99,Marvel,3174
TPB,2009,JANUARY,16,"Justice League Of America LightningSaga",NEW,17.99,DC,3174
TPB,2009,JANUARY,17,Green Lantern Wanted Hal Jordan,NEW,14.99,DC,3138
TPB,2009,JANUARY,18,Marvel Zombies Dead Days,NEW,24.99,Marvel,3072
TPB,2009,JANUARY,19,X Force Vol. 1 Angels Demons,NEW,15.99,Marvel,3058
TPB,2009,JANUARY,20,Ultimate Origins Prem HC,NEW,24.99,Marvel,1809
TPB,2009,JANUARY,21,Secret Invasion Captain Marvel,NEW,14.99,Marvel,2883
TPB,2009,JANUARY,22,Batman Strange Deaths Of Batman,NEW,19.99,DC,2825
