ID, TITLE, ISSUENUMBER, EST_SALES, MONTH_RANK, DESCR, CHARACTERS, CREATORS, REL_EVENTS, DATE_INFO, PRICE_INFO
49089,Ms. Marvel (2014) #1,1,50286,24,"The legend has returned! Marvel Comics presents the all-new MS. MARVEL, the ground breaking heroine that has become an international sensation! Kamala Khan is just an ordinary girl from Jersey City--until she is suddenly empowered with extraordinary gifts. But who truly is the all-new Ms. Marvel? Teenager? Muslim? Inhuman? Find out as she takes the Marvel Universe by storm, and prepare for an epic tale that will be remembered by generations to come. History in the making is NOW!",, | artist:Adrian Alphona | penciller (cover):Sara Pichelli | writer:G. Willow Wilson,, | onsaleDate:2014-02-05T00:00:00-0500 | focDate:2014-01-22T00:00:00-0500 | unlimitedDate:2014-08-04T00:00:00-0400 | digitalPurchaseDate:2014-02-05T00:00:00-0500, | printPrice:2.99 | digitalPurchasePrice:2.99 49089,Ms. Marvel (2014) #1,1,5374,299,"The legend has returned! Marvel Comics presents the all-new MS. MARVEL, the ground breaking heroine that has become an international sensation! Kamala Khan is just an ordinary girl from Jersey City--until she is suddenly empowered with extraordinary gifts. But who truly is the all-new Ms. Marvel? Teenager? Muslim? Inhuman? Find out as she takes the Marvel Universe by storm, and prepare for an epic tale that will be remembered by generations to come. History in the making is NOW!",, | artist:Adrian Alphona | penciller (cover):Sara Pichelli | writer:G. Willow Wilson,, | onsaleDate:2014-02-05T00:00:00-0500 | focDate:2014-01-22T00:00:00-0500 | unlimitedDate:2014-08-04T00:00:00-0400 | digitalPurchaseDate:2014-02-05T00:00:00-0500, | printPrice:2.99 | digitalPurchasePrice:2.99 49090,Ms. Marvel (2014) #2,2,3440,374,"     <ul><li>As seen in the New York Times, CNN and other media outlets the world-over, the all-new Ms. Marvel has made her thunderous debut!</li><li>Kamala Khan&#39;s very ordinary life has suddenly become extraordinary. Is she ready to wield these strange and immense new gifts? Or will the weight of the legacy before her be too much to handle?</li><li>Critically acclaimed writer G. Willow Wilson (Air, Cairo) and fan-beloved artist Adrian Alphona (Runaways, Uncanny X-Force) bring you the groundbreaking Marvel series that has set the world abuzz. Don&#39;t miss history in the making.</li></ul>",, | artist:Adrian Alphona | penciller (cover):Jamie McKelvie | writer:G. Willow Wilson,, | onsaleDate:2014-03-19T00:00:00-0400 | focDate:2014-03-05T00:00:00-0500 | unlimitedDate:2014-09-15T00:00:00-0400 | digitalPurchaseDate:2014-03-19T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:2.99 49091,Ms. Marvel (2014) #3,3,37140,55,"- The All-New Ms. Marvel has already gained international fame. - But in Kamala's case, star-power comes with a whole lot of... awkwardness. - Find out why the most exciting new Marvel hero is also the most loveable! ",, | artist:Adrian Alphona | penciller (cover):Jamie McKelvie | writer:G. Willow Wilson,, | onsaleDate:2014-04-16T00:00:00-0400 | focDate:2014-04-02T00:00:00-0400 | unlimitedDate:2014-10-13T00:00:00-0400 | digitalPurchaseDate:2014-04-16T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:2.99 49093,Ms. Marvel (2014) #5,5,33795,61,"- How does a young girl from Jersey City become the next biggest super hero? - Kamala has no idea either. But she's comin' for you, New York. ",, | penciller (cover):Adrian Alphona | writer:G. Willow Wilson,, | onsaleDate:2014-06-25T00:00:00-0400 | focDate:2014-06-02T00:00:00-0400 | unlimitedDate:2014-12-29T00:00:00-0500 | digitalPurchaseDate:2014-06-25T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:2.99 49094,Ms. Marvel (2014) #6,6,36041,86,"On the run from the Inventor, Kamala needs all the help she can get. Did someone say Wolverine?",, | penciller (cover):Jamie McKelvie | writer:G. Willow Wilson,, | onsaleDate:2014-07-16T00:00:00-0400 | focDate:2014-07-02T00:00:00-0400 | unlimitedDate:2015-01-19T00:00:00-0500 | digitalPurchaseDate:2014-07-16T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:2.99 
50583,New Avengers Annual (2014) #1,1,36518,56,"- The Incursions aren't the only horrors threatening to end the world! - DOCTOR STRANGE has faced the impossible time and again as an Avenger and the Sorcerer Supreme, but when he is called upon to fulfill an old debt to an enclave of techno-monks high in the Himalayas, even the good doctor may be beyond his limits! - Written by acclaimed young writer Frank J. Barbiere (Five Ghosts, The White Suits) and illustrated by the illustrious Marco Rudy (Swamp Thing, Marvel Knights: Spider-Man), this oversized annual is one you won't want to miss! ",, | penciller (cover):Marco Rudy Teixeira Retagi,, | onsaleDate:2014-06-25T00:00:00-0400 | focDate:2014-06-02T00:00:00-0400 | unlimitedDate:2014-12-29T00:00:00-0500 | digitalPurchaseDate:2014-06-25T00:00:00-0400, | printPrice:4.99 | digitalPurchasePrice:4.99 52275,New Avengers: Ultron Forever (2015) #1,1,42349,55,"PART 2 OF 3 â€"" The epic Avengers adventure continues! When Thors clash! Vision versus Vision - to the death! The strangest Hulk-out of all! The Loki of the 25th Century! Ultron makes his move - but does Doctor Doom have something even worse up his metal sleeve?",, | penciller (cover):Alan Davis | writer:Al Ewing,, | onsaleDate:2015-04-29T00:00:00-0400 | focDate:2015-04-15T00:00:00-0400 | unlimitedDate:2015-10-26T00:00:00-0400 | digitalPurchaseDate:2015-04-24T11:49:20-0400, | printPrice:4.99 
48784,New Avengers (2013) #14,14,50668,23,THE SECRET OF THE BLACK SWAN...,, | penciller (cover):Simone Bianchi | writer:Jonathan Hickman,, | onsaleDate:2014-02-05T00:00:00-0500 | focDate:2014-01-22T00:00:00-0500 | unlimitedDate:2014-08-04T00:00:00-0400 | digitalPurchaseDate:2014-02-05T00:00:00-0500, | printPrice:3.99 | digitalPurchasePrice:3.99 
48787,New Avengers (2013) #17,17,45885,34,- Must the New Avengers destroy a perfect world so that the Earth can live?,, | writer:Jonathan Hickman | artist:Rags Morales | penciller (cover):Leinil Francis Yu,, | onsaleDate:2014-04-30T00:00:00-0400 | focDate:2014-04-07T00:00:00-0400 | unlimitedDate:2014-10-27T00:00:00-0400 | digitalPurchaseDate:2014-04-30T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:3.99 
48789,New Avengers (2013) #19,19,41989,44,- It's the battle you didn't know you wanted to see-until now! As the New Avengers take on the combined power of the Great Society-and only a single parallel Earth can survive!,, | writer:Jonathan Hickman | artist:Valerio Schiti | penciller (cover):Dustin Weaver,, | onsaleDate:2014-06-11T00:00:00-0400 | focDate:2014-05-19T00:00:00-0400 | unlimitedDate:2014-12-08T00:00:00-0500 | digitalPurchaseDate:2014-06-11T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:3.99 
43512,New Avengers (2013) #1,1,71243,25,"To prevent the collision of our universe with another, the Illuminati, led by the Black Panther, must assemble NOW! It's the most powerful and brilliant team in the Marvel Universe--The Black Panther, Iron Man, Doctor Strange, Black Bolt, Mister Fantastic, Namor the Sub-Mariner and The Beast--against an infinite legion of parallel realities.", | Beast | Black Bolt | Black Panther | Iron Man | Mr. Fantastic | Namor, | penciller (cover):Jock | artist:Steve Epting | writer:Jonathan Hickman,, | onsaleDate:2013-01-02T00:00:00-0500 | focDate:2012-12-12T00:00:00-0500 | unlimitedDate:2013-07-01T00:00:00-0400 | digitalPurchaseDate:2013-01-02T00:00:00-0500, | printPrice:3.99 | digitalPurchasePrice:1.99 
48790,New Avengers (2013) #20,20,41962,45,- How far is Doctor Strange willing to go to protect the Earth from the Great Society? Too far...,, | writer:Jonathan Hickman | artist:Valerio Schiti | penciller (cover):Dustin Weaver,, | onsaleDate:2014-06-25T00:00:00-0400 | focDate:2014-06-02T00:00:00-0400 | unlimitedDate:2014-12-29T00:00:00-0500 | digitalPurchaseDate:2014-06-25T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:3.99 
48791,New Avengers (2013) #21,21,42699,55,A world must die! But which New Avenger will find the strength to press the button? And what will come in the aftermath?,, | writer:Jonathan Hickman | artist:Valerio Schiti | penciller (cover):Dustin Weaver,, | onsaleDate:2014-07-30T00:00:00-0400 | focDate:2014-07-07T00:00:00-0400 | unlimitedDate:2015-01-26T00:00:00-0500 | digitalPurchaseDate:2014-07-30T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:3.99 
48792,New Avengers (2013) #22,22,42797,35,"""THIS IS THE VERY END..."" - The Illuminati shatters under an exploding planet. ",, | writer:Jonathan Hickman | penciller (cover):Dale Keown | artist:Kev Walker,, | onsaleDate:2014-08-06T00:00:00-0400 | focDate:2014-07-23T00:00:00-0400 | unlimitedDate:2015-02-02T00:00:00-0500 | digitalPurchaseDate:2014-08-06T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:3.99 50095,New Avengers (2013) #23,23,40018,43,"""OF ALL THAT WE ONCE WERE"" - We follow the members of the now-broken Illuminati through their last day on Earth. ",, | writer:Jonathan Hickman | artist:Kev Walker,, | onsaleDate:2014-08-20T00:00:00-0400 | focDate:2014-08-06T00:00:00-0400 | unlimitedDate:2015-02-16T00:00:00-0500 | digitalPurchaseDate:2014-08-20T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:3.99 51172,New Avengers (2013) #28,28,39855,48,IN 5 MONTHS...TIME RUNS OUT!,,,, | onsaleDate:2014-12-24T00:00:00-0500 | focDate:2014-11-03T00:00:00-0500 | unlimitedDate:2015-06-29T00:00:00-0400 | digitalPurchaseDate:2014-12-24T00:00:00-0500, | printPrice:3.99 | digitalPurchasePrice:3.99 
52261,New Avengers (2013) #29,29,41116,30,IN 4 MONTHS...TIME RUNS OUT!,, | penciller (cover):Gabriele Dell'Otto | writer:Jonathan Hickman | artist:Kev Walker,, | onsaleDate:2015-01-28T00:00:00-0500 | focDate:2015-01-14T00:00:00-0500 | unlimitedDate:2015-07-27T00:00:00-0400 | digitalPurchaseDate:2015-01-28T00:00:00-0500, | printPrice:3.99 | digitalPurchasePrice:3.99 
43516,New Avengers (2013) #2,2,50455,41,"The Illuminati gather to plan for the death of everything. Infinity gems, old wounds, lies, agendas and universal incursions are all on the agenda! ",, | artist (cover):Jock | editor:Tom Brevoort | colorist:Frank D'Armata | letterer:Chris Eliopoulos | penciler:Steve Epting | writer:Jonathan Hickman | inker:Rick Magyar,, | onsaleDate:2013-01-16T00:00:00-0500 | focDate:2013-01-02T00:00:00-0500 | unlimitedDate:2013-07-15T00:00:00-0400 | digitalPurchaseDate:2013-01-16T00:00:00-0500, | printPrice:3.99 | digitalPurchasePrice:1.99  
52263,New Avengers (2013) #30,30,42827,36,IN 3 MONTHS...TIME RUNS OUT!,, | penciller (cover):Alan Davis | writer:Jonathan Hickman | artist:Kev Walker,, | onsaleDate:2015-02-25T00:00:00-0500 | focDate:2015-02-11T00:00:00-0500 | unlimitedDate:2015-08-17T00:00:00-0400 | digitalPurchaseDate:2015-02-25T00:00:00-0500, | printPrice:3.99 | digitalPurchasePrice:3.99 
52265,New Avengers (2013) #31,31,44444,31,IN TWO MONTHS...TIME RUNS OUT!,, | writer:Jonathan Hickman | penciller (cover):In-Hyuk Lee | artist:Kev Walker,, | onsaleDate:2015-03-11T00:00:00-0400 | focDate:2015-02-25T00:00:00-0500 | unlimitedDate:2015-09-14T00:00:00-0400 | digitalPurchaseDate:2015-03-11T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:3.99 
52266,New Avengers (2013) #32,32,40583,42,IN ONE MONTH...TIME RUNS OUT! ,, | penciller (cover):Gabriele Dell'Otto | writer:Jonathan Hickman | artist:Kev Walker,, | onsaleDate:2015-03-25T00:00:00-0400 | focDate:2015-03-11T00:00:00-0400 | unlimitedDate:2015-09-28T00:00:00-0400 | digitalPurchaseDate:2012-07-24T00:00:00-0400, | printPrice:3.99 
52267,New Avengers (2013) #33,33,55437,29,FINAL ISSUE!,, | writer:Jonathan Hickman | artist:Kev Walker | penciller (cover):Dustin Weaver,, | onsaleDate:2015-04-29T00:00:00-0400 | focDate:2015-04-15T00:00:00-0400 | unlimitedDate:2015-10-26T00:00:00-0400 | digitalPurchaseDate:2015-04-24T11:46:53-0400, | printPrice:4.99 
43517,New Avengers (2013) #3,3,41630,56,"    <ul><li>The Illuminati experience their first incursion since reforming.</li><li>Can the loose brotherhood of end times trust each other enough to use the Infinity Gems in unison?</li><li>And a new member joins the Illuminati!</li></ul>",, | penciller (cover):Jock | artist:Steve Epting | writer:Jonathan Hickman,, | onsaleDate:2013-02-06T00:00:00-0500 | focDate:2013-01-23T00:00:00-0500 | unlimitedDate:2013-08-05T00:00:00-0400 | digitalPurchaseDate:2013-02-06T00:00:00-0500, | printPrice:3.99 | digitalPurchasePrice:1.99 
49486,New Warriors (2014) #1,1,45765,30,,, | editor:Sana Amanat,, | onsaleDate:2014-02-19T00:00:00-0500 | focDate:2014-02-05T00:00:00-0500 | unlimitedDate:2014-08-18T00:00:00-0400 | digitalPurchaseDate:2014-02-19T00:00:00-0500, | printPrice:3.99 | digitalPurchasePrice:3.99 
49501,New Warriors (2014) #3,3,23105,101,"THE KIDS ARE ALL FIGHT! - The all-new NOVA has tea with the High Evolutionary as a world-wide genocide approaches. - Why does the High Evolutionary want to kill anything that's not human? Is he a hero or villain? The answers are here! - PLUS! As the New Warriors gather in New York, a captured SCARLET SPIDER meets Nova, and one of them REALLY annoys the other. Guess. ",, | penciller (cover):Ramon Perez | artist:Marcus To | writer:Christopher Yost,, | onsaleDate:2014-04-02T00:00:00-0400 | focDate:2014-03-19T00:00:00-0400 | unlimitedDate:2014-10-06T00:00:00-0400 | digitalPurchaseDate:2014-04-02T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:3.99 49515,New Warriors (2014) #5,5,18576,119,"- With half the team trapped in the bowels of mysterious and very probably haunted WUNDAGORE MOUNTAIN, the rest of the all-new New Warriors deal with the bar scene in Prague! - A look inside the mind of happy go lucky SPEEDBALL, the most hated man in America. - A dog and cat play chess, the result of which could destroy NEW YORK CITY. ",, | penciller (cover):Ramon Perez | writer:Christopher Yost,, | onsaleDate:2014-06-04T00:00:00-0400 | focDate:2014-05-21T00:00:00-0400 | unlimitedDate:2014-12-01T00:00:00-0500 | digitalPurchaseDate:2014-06-04T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:3.99 49519,New Warriors (2014) #6,6,18156,121,"- The All-New New Warriors announce their arrival to the rest of the world, which doesn't make anyone particularly happy. - The Avengers vs. the New Warriors! - And who's the power behind the High Evolutionary? ",, | penciller (cover):Ramon Perez | writer:Christopher Yost,, | onsaleDate:2014-06-25T00:00:00-0400 | focDate:2014-06-02T00:00:00-0400 | unlimitedDate:2014-12-29T00:00:00-0500 | digitalPurchaseDate:2014-06-25T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:3.99 49523,New Warriors (2014) #7,7,17304,165,"- The New Warriors are pulled into INHUMANITY as their own resident Inhuman, Haechi, is targeted by two different tribes of Inhumans. - Who are Mister Whiskers and Jake Waffles? Whose side are they on, good or evil? What does Jake Waffles possess that Speedball wants so badly? - And who is hunting NOVA? ",, | penciller (cover):Takeshi Miyazawa | artist:Marcus To | writer:Christopher Yost,, | onsaleDate:2014-07-02T00:00:00-0400 | focDate:2014-06-18T00:00:00-0400 | unlimitedDate:2015-01-05T00:00:00-0500 | digitalPurchaseDate:2014-07-02T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:3.99 49527,New Warriors (2014) #8,8,16081,138,"Cover by TAKESHI MIYAZWA - Haechi, the Inhuman member of the New Warriors, is faced with a difficult choice. - Jake Waffles and Mister Whiskers are back again, but are they friend or foe? ",, | penciller (cover):Takeshi Miyazawa | artist:Marcus To | writer:Christopher Yost,, | onsaleDate:2014-08-06T00:00:00-0400 | focDate:2014-07-23T00:00:00-0400 | unlimitedDate:2015-02-02T00:00:00-0500 | digitalPurchaseDate:2014-08-06T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:3.99  50506,Nightcrawler (2014) #10,10,18832,116,"- Nightcrawler vs. The Shadow King! - Haunted by the losses of loved ones, how can Nightcrawler overcome the darkness in his soul to prevent the Shadow King's influence from spreading across the multiverse?",, | writer:Chris Claremont | penciller (cover):Todd Nauck,, | onsaleDate:2015-01-14T00:00:00-0500 | focDate:2014-12-29T00:00:00-0500 | unlimitedDate:2015-07-20T00:00:00-0400 | digitalPurchaseDate:2015-01-14T00:00:00-0500, | printPrice:3.99 | digitalPurchasePrice:3.99  
50507,Nightcrawler (2014) #11,11,17620,123,"The Shadow King. The Crimson Pirates. The forces of Heaven and Hell. Nightcrawler is cutting through his foes to protect those nearest and dearest to him. But in his struggles with his return from the afterlife, will Nightcrawler take his one-man-war too far?",, | writer:Chris Claremont | penciller (cover):Todd Nauck,, | onsaleDate:2015-02-11T00:00:00-0500 | focDate:2015-01-28T00:00:00-0500 | unlimitedDate:2015-08-17T00:00:00-0400 | digitalPurchaseDate:2015-02-11T00:00:00-0500, | printPrice:3.99 | digitalPurchasePrice:3.99 
50508,Nightcrawler (2014) #12,12,17069,128,"Cast out of Heaven, Nightcrawler believed that he was sent back to Earth because his work just wasn't yet finished. In this issue-the finale of Chris Claremont and Todd Nauck's uninterrupted NIGHTCRAWLER saga-he may just finish it. ",, | writer:Chris Claremont | penciller (cover):Todd Nauck,, | onsaleDate:2015-03-25T00:00:00-0400 | focDate:2015-03-11T00:00:00-0400 | unlimitedDate:2015-09-28T00:00:00-0400 | digitalPurchaseDate:2015-03-20T10:29:26-0400, | printPrice:3.99 
50497,Nightcrawler (2014) #1,1,49426,28,"NIGHTCRAWLER IS BACK! Newly-returned from the afterlife, veteran X-Man Kurt Wagner finds himself in a world that's a far cry from the one he left: Professor Xavier is dead, Cyclops is on the run, and the X-Men are divided. But determined not to let his new lease on life go to waste, Nightcrawler hits the road alongside Wolverine, eager to right some wrongs and safeguard the future mutantkind...and he's going to do it by the means he loves most: swashbuckling, lady-charming and-of course-BAMFing! ",, | writer:Chris Claremont | artist:Todd Nauck | penciller (cover):Chris Samnee,, | onsaleDate:2014-04-09T00:00:00-0400 | focDate:2014-03-26T00:00:00-0400 | unlimitedDate:2014-10-13T00:00:00-0400 | digitalPurchaseDate:2014-04-09T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:3.99 50499,Nightcrawler (2014) #3,3,31743,69,"- Racing across the globe to save his nearest and dearest from the fate he just escaped, Nightcrawler makes a grim discovery: Could it be his return that set these events in motion in the first place?",, | writer:Chris Claremont | penciller (cover):Jamie McKelvie | artist:Todd Nauck,, | onsaleDate:2014-06-11T00:00:00-0400 | focDate:2014-05-28T00:00:00-0400 | unlimitedDate:2014-12-15T00:00:00-0500 | digitalPurchaseDate:2014-06-11T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:3.99 
